tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM
9606	Homo sapiens	8795	0	live	TNFRSF10B	CD262, DR5, KILLER, KILLER/DR5, TRAIL-R2, TRAILR2, TRICK2, TRICK2A, TRICK2B, TRICKB, ZTNFR9	TNF receptor superfamily member 10b	tumor necrosis factor receptor superfamily member 10B|Fas-like protein|TNF-related apoptosis-inducing ligand receptor 2|apoptosis inducing protein TRICK2A/2B|apoptosis inducing receptor TRAIL-R2|cytotoxic TRAIL receptor-2|death domain containing receptor for TRAIL/Apo-2L|death receptor 5|p53-regulated DNA damage-inducible cell death receptor(killer)|tumor necrosis factor receptor superfamily, member 10b|tumor necrosis factor receptor-like protein ZTNFR9	8p21.3	8	NC_000008.11	23020133	23069031	minus	10	603612
9606	Homo sapiens	7132	0	live	TNFRSF1A	CD120a, FPF, TBP1, TNF-R, TNF-R-I, TNF-R55, TNFAR, TNFR1, TNFR55, TNFR60, p55, p55-R, p60	TNF receptor superfamily member 1A	tumor necrosis factor receptor superfamily member 1A|TNF-R1|TNF-RI|TNFR-I|tumor necrosis factor binding protein 1|tumor necrosis factor receptor type 1|tumor necrosis factor-alpha receptor	12p13.31	12	NC_000012.12	6328771	6342076	minus	11	191190
9606	Homo sapiens	7133	0	live	TNFRSF1B	CD120b, TBPII, TNF-R-II, TNF-R75, TNFBR, TNFR1B, TNFR2, TNFR80, p75, p75TNFR	TNF receptor superfamily member 1B	tumor necrosis factor receptor superfamily member 1B|TNF-R2|TNF-RII|p75 TNF receptor|p80 TNF-alpha receptor|tumor necrosis factor beta receptor|tumor necrosis factor binding protein 2|tumor necrosis factor receptor 2|tumor necrosis factor receptor type II	1p36.22	1	NC_000001.11	12166991	12209220	plus	13	191191
9606	Homo sapiens	3604	0	live	TNFRSF9	4-1BB, CD137, CDw137, ILA, IMD109	TNF receptor superfamily member 9	tumor necrosis factor receptor superfamily member 9|4-1BB ligand receptor|CD137 antigen|T cell antigen ILA|T-cell antigen 4-1BB homolog|homolog of mouse 4-1BB|induced by lymphocyte activation (ILA)|interleukin-activated receptor, homolog of mouse Ly63|receptor protein 4-1BB	1p36.23	1	NC_000001.11	7915871	7940839	minus	10	602250
9606	Homo sapiens	8742	0	live	TNFSF12	APO3L, DR3LG, TNF12, TNLG4A, TWEAK	TNF superfamily member 12	tumor necrosis factor ligand superfamily member 12|APO3 ligand|APO3/DR3 ligand|TNF-related WEAK inducer of apoptosis|tumor necrosis factor (ligand) superfamily, member 12|tumor necrosis factor ligand 4A|tumor necrosis factor superfamily member 12	17p13.1	17	NC_000017.11	7549058	7557881	plus	8	602695
9606	Homo sapiens	10188	0	live	TNK2	ACK, ACK-1, ACK1, p21cdc42Hs	tyrosine kinase non receptor 2	activated CDC42 kinase 1|activated Cdc42-associated kinase 1|activated p21cdc42Hs kinase|tyrosine kinase non-receptor protein 2	3q29	3	NC_000003.12	195863364	195908551	minus	33	606994
9606	Homo sapiens	7143	0	live	TNR	NEDSTO, TN-R	tenascin R	tenascin-R|janusin|restrictin	1q25.1	1	NC_000001.11	175315194	175743595	minus	23	601995
9606	Homo sapiens	9804	0	live	TOMM20	MAS20, MOM19, TOM20	translocase of outer mitochondrial membrane 20	mitochondrial import receptor subunit TOM20 homolog|mitochondrial 20 kDa outer membrane protein|outer mitochondrial membrane receptor Tom20|translocase of outer mitochondrial membrane 20 homolog type II	1q42.3	1	NC_000001.11	235109341	235128837	minus	5	601848
9606	Homo sapiens	10452	0	live	TOMM40	C19orf1, D19S1177E, PER-EC1, PEREC1, TOM40	translocase of outer mitochondrial membrane 40	mitochondrial import receptor subunit TOM40 homolog|mitochondrial outer membrane protein|p38.5|protein Haymaker|translocase of outer membrane 40 kDa subunit homolog|translocase of outer mitochondrial membrane 40 homolog	19q13.32	19	NC_000019.10	44891254	44903689	plus	10	608061
9606	Homo sapiens	7155	0	live	TOP2B	BILU, TOPIIB, top2beta	DNA topoisomerase II beta	DNA topoisomerase 2-beta|DNA topoisomerase II, 180 kD|DNA topoisomerase II, beta isozyme|U937 associated antigen|antigen MLAA-44|topo II beta|topoisomerase (DNA) II beta 180kDa|topoisomerase II beta|topoisomerase IIb	3p24.2	3	NC_000003.12	25597905	25664907	minus	36	126431
9606	Homo sapiens	1861	0	live	TOR1A	AMC5, DQ2, DYT1	torsin family 1 member A	"torsin-1A|dystonia 1 protein|dystonia 1, torsion (autosomal dominant; torsin A)|torsin A|torsin ATPase 1|torsin ATPase-1A"	9q34.11	9	NC_000009.12	129812942	129824136	minus	5	605204
9606	Homo sapiens	27433	0	live	TOR2A	TORP1	torsin family 2 member A	prosalusin|salusin-beta|torsin-2A|torsin-related protein 1	9q34.11	9	NC_000009.12	127731524	127735294	minus	5	608052
9606	Homo sapiens	27324	0	live	TOX3	CAGF9, TNRC9	TOX high mobility group box family member 3	TOX high mobility group box family member 3|CAG trinucleotide repeat-containing gene F9 protein|trinucleotide repeat-containing gene 9 protein	16q12.1	16	NC_000016.10	52436416	52547802	minus	10	611416
9606	Homo sapiens	7157	0	live	TP53	BCC7, BMFS5, LFS1, P53, TRP53	tumor protein p53	cellular tumor antigen p53|antigen NY-CO-13|mutant tumor protein 53|phosphoprotein p53|transformation-related protein 53|tumor protein 53|tumor supressor p53	17p13.1	17	NC_000017.11	7668421	7687490	minus	13	191170
9606	Homo sapiens	94241	0	live	TP53INP1	SIP, TP53DINP1A, TP53INP1B, Teap, p53DINP1, TP53INP1	tumor protein p53 inducible nuclear protein 1	tumor protein p53-inducible nuclear protein 1|p53-dependent damage-inducible nuclear protein 1|p53-inducible p53DINP1|stress-induced protein	8q22.1	8	NC_000008.11	94925972	94949378	minus	6	606185
9606	Homo sapiens	7161	0	live	TP73	CILD47, P73	tumor protein p73	tumor protein p73|p53-like transcription factor|p53-related protein	1p36.32	1	NC_000001.11	3652516	3736201	plus	18	601990
9606	Homo sapiens	219931	0	live	TPCN2	SHEP10, TPC2	two pore segment channel 2	two pore channel protein 2|two pore calcium channel protein 2|voltage-dependent calcium channel protein TPC2	11q13.3	11	NC_000011.10	69048932	69090597	plus	25	612163
9606	Homo sapiens	7168	0	live	TPM1	C15orf13, CMD1Y, CMH3, HEL-S-265, HTM-alpha, LVNC9, TMSA	tropomyosin 1	tropomyosin alpha-1 chain|cardiomyopathy, hypertrophic 3|epididymis secretory protein Li 265|sarcomeric tropomyosin kappa	15q22.2	15	NC_000015.10	63042747	63071915	plus	15	191010
9606	Homo sapiens	11076	0	live	TPPP	TPPP/p251, p24, p25, p25alpha, TPPP	tubulin polymerization promoting protein	tubulin polymerization-promoting protein|25 kDa brain-specific protein|brain specific protein p25 alpha|glycogen synthase kinase 3 (GSK3) inhibitor p24|p25-alpha	5p15.33	5	NC_000005.10	659862	700727	minus	7	608773
9606	Homo sapiens	7189	0	live	TRAF6	MGC:3310, RNF85	TNF receptor associated factor 6	TNF receptor-associated factor 6|E3 ubiquitin-protein ligase TRAF6|RING finger protein 85|RING-type E3 ubiquitin transferase TRAF6|TNF receptor-associated factor 6, E3 ubiquitin protein ligase|interleukin-1 signal transducer	11p12	11	NC_000011.10	36483769	36510272	minus	8	602355
9606	Homo sapiens	10345	0	live	TRDN	CARDAR, CPVT5, TDN, TRISK	triadin	triadin|triadin in skeletal muscle	6q22.31	6	NC_000006.12	123216339	123636950	minus	42	603283
9606	Homo sapiens	54209	0	live	TREM2	AD17, PLOSL2, TREM-2, Trem2a, Trem2b, Trem2c	triggering receptor expressed on myeloid cells 2	triggering receptor expressed on myeloid cells 2|triggering receptor expressed on monocytes 2|triggering receptor expressed on myeloid cells 2a	6p21.1	6	NC_000006.12	41158508	41163116	minus	5	605086
9606	Homo sapiens	57761	0	live	TRIB3	C20orf97, NIPK, SINK, SKIP3, TRB3	tribbles pseudokinase 3	tribbles homolog 3|TRB-3|neuronal cell death inducible putative kinase|p65-interacting inhibitor of NF-kappa-B|p65-interacting inhibitor of NF-kappaB	20p13	20	NC_000020.11	380760	397559	plus	6	607898
9606	Homo sapiens	81559	0	live	TRIM11	BIA1, RNF92	tripartite motif containing 11	E3 ubiquitin-protein ligase TRIM11|RING finger protein 92|RING-type E3 ubiquitin transferase TRIM11|tripartite motif-containing protein 11	1q42.13	1	NC_000001.11	228393676	228406835	minus	6	607868
9606	Homo sapiens	51127	0	live	TRIM17	RBCC, RNF16, terf	tripartite motif containing 17	E3 ubiquitin-protein ligase TRIM17|RING finger protein terf|RING-type E3 ubiquitin transferase TRIM17|ring finger protein 16|testis RING finger protein|tripartite motif-containing protein 17	1q42.13	1	NC_000001.11	228407935	228416861	minus	7	606123
9606	Homo sapiens	5987	0	live	TRIM27	RFP, RNF76	tripartite motif containing 27	zinc finger protein RFP|RFP transforming protein|RING finger protein 76|RING-type E3 ubiquitin transferase TRIM27|ret finger protein|tripartite motif protein TRIM27|tripartite motif-containing protein 27	6p22.1	6	NC_000006.12	28903002	28923985	minus	8	602165
9606	Homo sapiens	10155	0	live	TRIM28	KAP1, PPP1R157, RNF96, TF1B, TIF1B, TIF1beta	tripartite motif containing 28	transcription intermediary factor 1-beta|E3 SUMO-protein ligase TRIM28|KAP-1|KRAB [Kruppel-associated box domain]-associated protein 1|KRAB-interacting protein 1|KRIP-1|RING finger protein 96|RING-type E3 ubiquitin transferase TIF1-beta|TIF1-beta|nuclear corepressor KAP-1|protein phosphatase 1, regulatory subunit 157|transcriptional intermediary factor 1-beta	19q13.43	19	NC_000019.10	58544064	58550715	plus	17	601742
9606	Homo sapiens	10612	0	live	TRIM3	BERP, HAC1, RNF22, RNF97	tripartite motif containing 3	tripartite motif-containing protein 3|RING finger protein 97|brain expressed ring finger|brain-expressed RING finger protein|ring finger protein 22|tripartite motif protein TRIM3	11p15.4	11	NC_000011.10	6448613	6474459	minus	16	605493
9606	Homo sapiens	22954	0	live	TRIM32	BBS11, HT2A, LGMD2H, LGMDR8, TATIP	tripartite motif containing 32	E3 ubiquitin-protein ligase TRIM32|72 kDa Tat-interacting protein|RING-type E3 ubiquitin transferase TRIM32|TAT-interactive protein, 72-KD|tripartite motif-containing protein 32|zinc-finger protein HT2A	9q33.1	9	NC_000009.12	116687305	116701299	plus	4	602290
9606	Homo sapiens	90933	0	live	TRIM41	RINCK	tripartite motif containing 41	E3 ubiquitin-protein ligase TRIM41|RING finger-interacting protein with C kinase|RING-finger protein that interacts with C kinase|RING-type E3 ubiquitin transferase TRIM41	5q35.3	5	NC_000005.10	181223281	181235808	plus	8	610530
9606	Homo sapiens	9320	0	live	TRIP12	MRD49, TRIP-12, TRIPC, ULF	thyroid hormone receptor interactor 12	E3 ubiquitin-protein ligase TRIP12|E3 ubiquitin-protein ligase for Arf|HECT-type E3 ubiquitin transferase TRIP12|TR-interacting protein 12|probable E3 ubiquitin-protein ligase TRIP12|thyroid receptor interacting protein 12	2q36.3	2	NC_000002.12	229763837	229923186	minus	45	604506
9606	Homo sapiens	7226	0	live	TRPM2	EREG1, KNP3, LTRPC2, LTrpC-2, NUDT9H, NUDT9L1, TRPC7	transient receptor potential cation channel subfamily M member 2	transient receptor potential cation channel subfamily M member 2|estrogen-responsive element-associated gene 1 protein|long transient receptor potential channel 2|transient receptor potential channel 7|transient receptor potential melastatin 2	21q22.3	21	NC_000021.9	44353621	44442644	plus	35	603749
9606	Homo sapiens	54822	0	live	TRPM7	ALSPDC, CHAK, CHAK1, LTRPC7, LTrpC-7, TRP-PLIK	transient receptor potential cation channel subfamily M member 7	transient receptor potential cation channel subfamily M member 7|LTRPC ion channel family member 7|channel-kinase 1|long transient receptor potential channel 7|transient receptor potential-phospholipase C-interacting kinase	15q21.2	15	NC_000015.10	50557158	50686797	minus	39	605692
9606	Homo sapiens	79054	0	live	TRPM8	LTRPC6, LTrpC-6, TRPP8, trp-p8	transient receptor potential cation channel subfamily M member 8	transient receptor potential cation channel subfamily M member 8|TRPM8 cationic channel|transient receptor potential p8|transient receptor potential subfamily M member 8	2q37.1	2	NC_000002.12	233917373	234019522	plus	34	606678
9606	Homo sapiens	7442	0	live	TRPV1	VR1	transient receptor potential cation channel subfamily V member 1	transient receptor potential cation channel subfamily V member 1|OTRPC1|capsaicin receptor|osm-9-like TRP channel 1|transient receptor potential vanilloid 1a|transient receptor potential vanilloid 1b|vanilloid receptor subtype 1	17p13.2	17	NC_000017.11	3565446	3609411	minus	19	602076
9606	Homo sapiens	7249	0	live	TSC2	LAM, PPP1R160, TSC4	TSC complex subunit 2	tuberin|protein phosphatase 1, regulatory subunit 160|tuberous sclerosis 2 protein	16p13.3	16	NC_000016.10	2047985	2089491	plus	45	191092
9606	Homo sapiens	706	0	live	TSPO	BPBS, BZRP, DBI, IBP, MBR, PBR, PBS, PKBS, PTBR1, mDRC, pk18, TSPO	translocator protein	translocator protein|benzodiazepine peripheral binding site|mitochondrial benzodiazepine receptor|peripheral-type benzodiazepine receptor	22q13.2	22	NC_000022.11	43151559	43163242	plus	5	109610
9606	Homo sapiens	7276	0	live	TTR	ATTR, CTS, CTS1, HEL111, HsT2651, PALB, TBPA, TTN	transthyretin	transthyretin|epididymis luminal protein 111|prealbumin, amyloidosis type I|thyroxine-binding prealbumin	18q12.1	18	NC_000018.10	31591877	31598821	plus	4	176300
9606	Homo sapiens	55000	0	live	TUG1	LINC00080, NCRNA00080, TI-227H	taurine up-regulated 1	taurine up-regulated 1|taurine upregulated gene 1	22q12.2	22	NC_000022.11	30969265	30979395	plus	4	614971
9606	Homo sapiens	56652	0	live	TWNK	ATXN8, C10orf2, IOSCA, MTDPS7, PEO, PEO1, PEOA3, PRLTS5, SANDO, SCA8, TWINL	twinkle mtDNA helicase	twinkle mtDNA helicase|T7 gp4-like protein with intramitochondrial nucleoid localization|T7 helicase-related protein with intramitochondrial nucleoid localization|T7-like mitochondrial DNA helicase|ataxin 8|progressive external ophthalmoplegia 1 protein|twinkle protein, mitochondrial	10q24.31	10	NC_000010.11	100987543	100994403	plus	5	606075
9606	Homo sapiens	7299	0	live	TYR	ATN, CMM8, OCA1, OCA1A, OCAIA, SHEP3	tyrosinase	tyrosinase|LB24-AB|SK29-AB|monophenol monooxygenase|oculocutaneous albinism IA|tumor rejection antigen AB	11q14.3	11	NC_000011.10	89177875	89295759	plus	6	606933
9606	Homo sapiens	29979	0	live	UBQLN1	DA41, DSK2, PLIC-1, UBQN, XDRP1	ubiquilin 1	ubiquilin-1|DSK2 homolog|hPLIC-1|protein linking IAP with cytoskeleton 1|testicular tissue protein Li 219	9q21.2-q21.3	9	NC_000009.12	83659968	83707958	minus	12	605046
9606	Homo sapiens	7345	0	live	UCHL1	HEL-117, HEL-S-53, NDGOA, PARK5, PGP 9.5, PGP9.5, PGP95, SPG79, SPG79A, UCHL-1, Uch-L1	ubiquitin C-terminal hydrolase L1	ubiquitin carboxyl-terminal hydrolase isozyme L1|epididymis luminal protein 117|epididymis secretory protein Li 53|neuron cytoplasmic protein 9.5|ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase)|ubiquitin thioesterase L1|ubiquitin thiolesterase	4p13	4	NC_000004.12	41256928	41268455	plus	9	191342
9606	Homo sapiens	7351	0	live	UCP2	BMIQ4, SLC25A8, UCPH	uncoupling protein 2	dicarboxylate carrier SLC25A8|mitochondrial uncoupling protein 2|solute carrier family 25 member 8|uncoupling protein 2 (mitochondrial, proton carrier)	11q13.4	11	NC_000011.10	73974672	73983202	minus	11	601693
9606	Homo sapiens	7357	0	live	UGCG	GCS, GLCT1	UDP-glucose ceramide glucosyltransferase	ceramide glucosyltransferase|UDP-glucose:N-acylsphingosine D-glucosyltransferase|glucosylceramide synthase|glycosylceramide synthase	9q31.3	9	NC_000009.12	111896814	111935369	plus	11	602874
9606	Homo sapiens	54600	0	live	UGT1A9	HLUGP4, LUGP4, UDPGT, UDPGT 1-9, UGT-1I, UGT1-09, UGT1-9, UGT1.9S, UGT1AI, UGT1I, UGT1A9	UDP glucuronosyltransferase family 1 member A9	UDP-glucuronosyltransferase 1A9|UDP glucuronosyltransferase 1 family, polypeptide A9|UDP glycosyltransferase 1 family, polypeptide A9|UDP-glucuronosyltransferase 1 family polypeptide A9s|UDP-glucuronosyltransferase 1-9|UDP-glucuronosyltransferase 1-I	2q37.1	2	NC_000002.12	233671898	233773300	plus	5	606434
9606	Homo sapiens	10497	0	live	UNC13B	MUNC13, UNC13, Unc13h2, munc13-2	unc-13 homolog B	protein unc-13 homolog B|homolog of rat Munc13 (diacylglycerol-binding)|unc-13-like	9p13.3	9	NC_000009.12	35162009	35405335	plus	47	605836
9606	Homo sapiens	7384	0	live	UQCRC1	D3S3191, PKNPY, QCR1, UQCR1	ubiquinol-cytochrome c reductase core protein 1	cytochrome b-c1 complex subunit 1, mitochondrial|complex III subunit 1|core protein I|ubiquinol-cytochrome c reductase core protein I|ubiquinol-cytochrome-c reductase complex core protein 1	3p21.31	3	NC_000003.12	48599002	48609646	minus	13	191328
9606	Homo sapiens	9097	0	live	USP14	TGT, Ubp6	ubiquitin specific peptidase 14	ubiquitin carboxyl-terminal hydrolase 14|deubiquitinating enzyme 14|tRNA-guanine transglycosylase, 60-kD subunit|ubiquitin specific peptidase 14 (tRNA-guanine transglycosylase)|ubiquitin specific protease 14 (tRNA-guanine transglycosylase)|ubiquitin thioesterase 14|ubiquitin thiolesterase 14|ubiquitin-specific processing protease 14	18p11.32	18	NC_000018.10	158557	214629	plus	16	607274
9606	Homo sapiens	23358	0	live	USP24		ubiquitin specific peptidase 24	ubiquitin carboxyl-terminal hydrolase 24|deubiquitinating enzyme 24|ubiquitin specific protease 24|ubiquitin thioesterase 24|ubiquitin thiolesterase 24|ubiquitin-specific processing protease 24	1p32.3	1	NC_000001.11	55066359	55215364	minus	71	610569
9606	Homo sapiens	29761	0	live	USP25	EIG19, USP21	ubiquitin specific peptidase 25	ubiquitin carboxyl-terminal hydrolase 25|USP on chromosome 21|deubiquitinating enzyme 25|ubiquitin thioesterase 25|ubiquitin thiolesterase 25|ubiquitin-specific processing protease 25	21q21.1	21	NC_000021.9	15729982	15880064	plus	30	604736
9606	Homo sapiens	55230	0	live	USP40		ubiquitin specific peptidase 40	ubiquitin carboxyl-terminal hydrolase 40|deubiquitinating enzyme 40|ubiquitin specific protease 40|ubiquitin thioesterase 40|ubiquitin thiolesterase 40|ubiquitin-specific-processing protease 40	2q37.1	2	NC_000002.12	233475526	233566782	minus	44	610570
9606	Homo sapiens	9101	0	live	USP8	HumORF8, PITA4, SPG59, UBPY	ubiquitin specific peptidase 8	ubiquitin carboxyl-terminal hydrolase 8|deubiquitinating enzyme 8|ubiquitin isopeptidase Y|ubiquitin thiolesterase 8|ubiquitin-specific-processing protease 8	15q21.2	15	NC_000015.10	50424405	50514421	plus	20	603158
9606	Homo sapiens	6844	0	live	VAMP2	NEDHAHM, SYB2, VAMP-2	vesicle associated membrane protein 2	vesicle-associated membrane protein 2|synaptobrevin 2	17p13.1	17	NC_000017.11	8159147	8162948	minus	6	185881
9606	Homo sapiens	8674	0	live	VAMP4	VAMP-4, VAMP24	vesicle associated membrane protein 4	vesicle-associated membrane protein 4|VAMP4/TAF3 fusion	1q24.3	1	NC_000001.11	171700160	171742065	minus	9	606909
9606	Homo sapiens	7412	0	live	VCAM1	CD106, INCAM-100	vascular cell adhesion molecule 1	vascular cell adhesion protein 1|CD106 antigen	1p21.2	1	NC_000001.11	100719742	100739045	plus	9	192225
9606	Homo sapiens	7415	0	live	VCP	CDC48, FTDALS6, TERA, p97	valosin containing protein	transitional endoplasmic reticulum ATPase|15S Mg(2+)-ATPase p97 subunit|TER ATPase	9p13.3	9	NC_000009.12	35056064	35072625	minus	17	601023
9606	Homo sapiens	7416	0	live	VDAC1	PORIN, VDAC-1	voltage dependent anion channel 1	non-selective voltage-gated ion channel VDAC1|outer mitochondrial membrane protein porin 1|plasmalemmal porin|porin 31HL|porin 31HM|sperm binding protein 1a	5q31.1	5	NC_000005.10	133971871	134114540	minus	19	604492
9606	Homo sapiens	7419	0	live	VDAC3	HD-VDAC3, VDAC-3	voltage dependent anion channel 3	non-selective voltage-gated ion channel VDAC3|outer mitochondrial membrane protein porin 3|voltage-dependent anion-selective channel protein 3	8p11.21	8	NC_000008.11	42391880	42405937	plus	12	610029
9606	Homo sapiens	7421	0	live	VDR	NR1I1, PPP1R163	vitamin D receptor	vitamin D3 receptor|1,25-dihydroxyvitamin D3 receptor|nuclear receptor subfamily 1 group I member 1|protein phosphatase 1, regulatory subunit 163|vitamin D (1,25- dihydroxyvitamin D3) receptor	12q13.11	12	NC_000012.12	47841537	47904994	minus	12	601769
